PDT000008592.2|SAMN02595404|GCA_000190995.1|Escherichia coli TW10509||TW10509|Generic	
PDT000174324.1|SAMN04421285|GCA_001911405.1|Escherichia coli||103199|Pathogen: clinical or host-associated	
PDT000174308.1|SAMN04420272|GCA_001911065.1|Escherichia coli||100885|Pathogen: clinical or host-associated	
PDT000174370.1|SAMN04420708|GCA_001912385.1|Escherichia coli||102928|Pathogen: clinical or host-associated	
PDT000366112.1|SAMN09878873||Escherichia coli||PNUSAE016962|Pathogen: clinical or host-associated	SRR7736617
PDT000234851.2|SAMN07509380||Escherichia coli||I2017011183-S7|Pathogen: environmental/food/other	SRR5947796
PDT000344389.1|SAMN09635694||Escherichia coli||PNUSAE015322|Pathogen: clinical or host-associated	SRR7503857
PDT000306435.2|SAMN08930674||Escherichia coli||FSIS11809106|Pathogen: environmental/food/other	SRR7009032
PDT000351847.1|SAMN09691805||Escherichia coli||PNUSAE015650|Pathogen: clinical or host-associated	SRR7540763
PDT000232213.2|SAMN07461230||Escherichia coli||FSIS1703163|Pathogen: environmental/food/other	SRR5912883
PDT000300549.1|SAMN08579597|GCA_003018335.1|Escherichia coli||2013C-4282|Pathogen: clinical or host-associated	
PDT000173938.2|SAMN06164093||Escherichia coli||PNUSAE005481|Pathogen: clinical or host-associated	SRR5124205
PDT000192039.2|SAMN06473403||Escherichia coli||FDA00011331|Pathogen: environmental/food/other	SRR5333109
PDT000187874.2|SAMN06339124||Escherichia coli||2013C-3164|Pathogen: clinical or host-associated	SRR5259506
PDT000326081.1|SAMN09387378||Escherichia coli|Escherichia coli|539932|Pathogen: environmental/food/other	SRR7285415
PDT000137731.2|SAMN05194382||Escherichia coli|Serotype pending:Pending|PNUSAE003233|Pathogen: clinical or host-associated	SRR3887377
PDT000162959.3|SAMN06014633||Escherichia coli||PNUSAE005023|Pathogen: clinical or host-associated	SRR5054376
PDT000140213.2|SAMN05414492||Escherichia coli||CFSAN046647|Pathogen: environmental/food/other	SRR3929492
PDT000051931.2|SAMN03396542||Escherichia coli|E. coli Orough:H45|PNUSAE000377|Pathogen: clinical or host-associated	SRR1922553
PDT000101048.2|SAMN04335008||Escherichia coli|Isolate to CDC:Isolate to CDC|PNUSAE001845|Pathogen: clinical or host-associated	SRR3068684
PDT000066865.2|SAMN03734229||Escherichia coli|E. coli O77:H45|PNUSAE000485|Pathogen: clinical or host-associated	SRR2056392
PDT000124997.2|SAMN04568479||Escherichia coli|E. coli O19:H45|PNUSAE002569|Pathogen: clinical or host-associated	SRR3372131
PDT000190986.2|SAMN06033698||Escherichia coli||PNUSAE005016|Pathogen: clinical or host-associated	SRR5312225
PDT000156441.2|SAMN05956207||Escherichia coli||FDA00010883|Pathogen: environmental/food/other	SRR4875346
PDT000296063.2|SAMN08744102||Escherichia coli||PNUSAE012641|Pathogen: clinical or host-associated	SRR6870770
PDT000101108.2|SAMN04362093||Escherichia coli|Pending:Pending|PNUSAE001940|Pathogen: clinical or host-associated	SRR3068744
PDT000098725.2|SAMN04254314||Escherichia coli|E. coli O77:H45|PNUSAE001666|Pathogen: clinical or host-associated	SRR3040454
PDT000096832.2|SAMN04229833||Escherichia coli||PNUSAE001693|Pathogen: clinical or host-associated	SRR2982194
PDT000141121.2|SAMN05382486||Escherichia coli||PNUSAE003635|Pathogen: clinical or host-associated	SRR3956987
PDT000387680.1|SAMN10170515||Escherichia coli||PNUSAE018904|Pathogen: clinical or host-associated	SRR7958303
PDT000360406.1|SAMN09787699||Escherichia coli||PNUSAE016936|Pathogen: clinical or host-associated	SRR7664233
PDT000147483.2|SAMN05733196||Escherichia coli||2015C-4416|Pathogen: clinical or host-associated	SRR4176516
PDT000190664.2|SAMN06457907||Escherichia coli||PNUSAE006126|Pathogen: clinical or host-associated	SRR5297739
PDT000120847.2|SAMN04578475||Escherichia coli|E. coli O77:H45|2015C-3820|Pathogen: clinical or host-associated	SRR3290153
PDT000140535.2|SAMN05414578||Escherichia coli||CFSAN046733|Pathogen: environmental/food/other	SRR3931252
PDT000190143.2|SAMN06235183||Escherichia coli||PNUSAE005707|Pathogen: clinical or host-associated	SRR5289492
PDT000295861.2|SAMN08743509||Escherichia coli||PNUSAE012430|Pathogen: clinical or host-associated	SRR6870265
PDT000132435.2|SAMN05150800||Escherichia coli||PNUSAE003173|Pathogen: clinical or host-associated	SRR3586870
PDT000273855.2|SAMN08202709||Escherichia coli||PNUSAE011463|Pathogen: clinical or host-associated	SRR6410637
PDT000140544.2|SAMN05414586||Escherichia coli||CFSAN046741|Pathogen: environmental/food/other	SRR3931261
PDT000104650.2|SAMN04448141||Escherichia coli||AZ-TG-RDFI-10|Pathogen: environmental/food/other	SRR3136834
PDT000316946.1|SAMN09227747||Escherichia coli|Escherichia coli|463721|Pathogen: environmental/food/other	SRR7187026
PDT000293452.1|SAMN03382590|GCA_002971475.1|Escherichia coli||HT2012DB09|Microbe	
PDT000228305.1|SAMN04279510|GCA_002231825.1|Escherichia coli||MOD1-EC5171|Pathogen: environmental/food/other	
PDT000251971.1|SAMN04992591|GCA_002522105.1|Escherichia coli||MOD1-EC6760|Pathogen: clinical or host-associated	
PDT000281732.2|SAMN08395829||Escherichia coli O105||MOD1-EC5425|Pathogen: clinical or host-associated	SRR6512534
PDT000060658.2|SAMN02463214||Escherichia coli||AZ-TG71167|Pathogen: environmental/food/other	SRR1982121
PDT000155952.2|SAMN05966784||Escherichia coli|Escherichia coli|279564|Pathogen: clinical or host-associated	SRR4788256
PDT000362474.1|SAMEA4811160|GCA_900499975.1|Escherichia coli|||Generic	
PDT000242491.1|SAMN07450643|GCA_002317955.1|Escherichia coli||ECLC+05|Pathogen: clinical or host-associated	
PDT000361006.1|SAMEA4811099|GCA_900499435.1|Escherichia coli|||Generic	
PDT000271749.2|SAMN07989009||Escherichia coli||ECOL-17-VL-LA-ND-0016|Pathogen: environmental/food/other	SRR6374205
PDT000277163.2|SAMN08326939||Escherichia coli||PNUSAE011725|Pathogen: clinical or host-associated	SRR6456798
PDT000233887.2|SAMN07274390||Escherichia coli||PNUSAE007670|Pathogen: clinical or host-associated	SRR5936937
PDT000273390.2|SAMN08182422||Escherichia coli||PNUSAE011457|Pathogen: clinical or host-associated	SRR6388783
PDT000052443.2|SAMN03450227||Escherichia coli|Undetermined:H28|PNUSAE000395|Pathogen: clinical or host-associated	SRR1951444
PDT000300545.1|SAMN08579579|GCA_003018255.1|Escherichia coli||2012C-4502|Pathogen: clinical or host-associated	
PDT000334183.1|SAMN09474309||Escherichia coli||PNUSAE014875|Pathogen: clinical or host-associated	SRR7413711
PDT000047675.3|SAMN02368942||Escherichia coli|O185|BCW_4213|Pathogen: environmental/food/other	SRR1118433
PDT000063267.2|SAMN03569510||Escherichia coli|E. coli O146:H28|2012C-3435|Pathogen: clinical or host-associated	SRR1999863
PDT000160143.2|SAMN06017348||Escherichia coli|Escherichia coli|13224|Pathogen: clinical or host-associated	SRR5023818
PDT000060992.2|SAMN03492360||Escherichia coli|O157|H132440344|Pathogen: clinical or host-associated	SRR1981364
PDT000324057.1|SAMN09371765||Escherichia coli|Escherichia coli|327950|Pathogen: environmental/food/other	SRR7265870
PDT000157889.2|SAMN06006386||Escherichia coli|Escherichia coli|280337|Pathogen: clinical or host-associated	SRR5006353
PDT000069918.2|SAMN03860037||Escherichia coli||07-3479|Pathogen: clinical or host-associated	SRR2102947
PDT000316103.1|SAMN09222048||Escherichia coli|Escherichia coli|439997|Pathogen: environmental/food/other	SRR7179824
PDT000011763.2|SAMN00854634|GCA_000351685.1|Escherichia coli KTE75||KTE75|Generic	
PDT000148170.2|SAMN05750749||Escherichia coli|O146:H28|207510|Pathogen: clinical or host-associated	SRR4195473
PDT000172093.1|SAMN05954725|GCA_001902655.1|Escherichia coli||N11-1317|Pathogen: clinical or host-associated	
PDT000362530.1|SAMEA4811216|GCA_900500465.1|Escherichia coli|||Generic	
PDT000123474.2|SAMN03941196||Escherichia coli||08-3324|Pathogen: clinical or host-associated	SRR3341730
PDT000040442.3|SAMN03019945||Escherichia coli|E. coli O146:H28||Pathogen: clinical or host-associated	SRR2015145
PDT000318892.1|SAMN09244183||Escherichia coli|Escherichia coli|320269|Pathogen: environmental/food/other	SRR7209053
PDT000378624.1|SAMN10075596||Escherichia coli|Escherichia coli|575073|Pathogen: environmental/food/other	SRR7850087
PDT000316557.1|SAMN09225417||Escherichia coli|Escherichia coli|319669|Pathogen: environmental/food/other	SRR7184348
PDT000316990.1|SAMN09227809|GCA_004157235.1|Escherichia coli|Escherichia coli|441436|Pathogen: environmental/food/other	SRR7187070
PDT000387546.1|SAMN10167121||Escherichia coli|Escherichia coli|613782|Pathogen: environmental/food/other	SRR7956023
PDT000341777.1|SAMN09606987||Escherichia coli|Escherichia coli|562979|Pathogen: environmental/food/other	SRR7474040
PDT000160259.2|SAMN06017299||Escherichia coli|Escherichia coli|13222|Pathogen: clinical or host-associated	SRR5023681
PDT000115433.2|SAMN04567975||Escherichia coli|O146|101301|Pathogen: clinical or host-associated	SRR3241838
PDT000131883.2|SAMN05163736||Escherichia coli|O146:H28|246157|Pathogen: clinical or host-associated	SRR3574259
PDT000251928.1|SAMN04992589|GCA_002521265.1|Escherichia coli||MOD1-EC6758|Pathogen: clinical or host-associated	
PDT000346143.1|SAMEA3751392|GCA_900480825.1|Escherichia coli||VRES0429|Generic	
PDT000178599.2|SAMN05596153||Escherichia coli||MOD1-EC3501|Pathogen: environmental/food/other	SRR5181587
PDT000354283.1|SAMN09579993|GCA_003338885.1|Escherichia coli||AVC107|Microbe	
PDT000346446.1|SAMEA3752387|GCA_900490295.1|Escherichia coli||VREC0592|Generic	
PDT000202163.2|SAMEA3716635||Escherichia coli|||Generic	ERR1195672
PDT000270466.1|SAMN08095557|GCA_002810135.1|Escherichia coli||K56-78|Microbe	
PDT000218926.1|SAMN07137398|GCA_002193155.1|Escherichia coli||6294|Microbe	
PDT000352499.1|SAMN08519257|GCA_003322145.1|Escherichia coli||GER_MD01_1509_Eco_054|Pathogen: environmental/food/other	
PDT000081722.1|SAMEA3498456|GCA_001268185.1|Escherichia coli|||Generic	
PDT000042498.1|SAMN02802124|GCA_000777265.1|Escherichia coli||upec-34|Pathogen: clinical or host-associated	
PDT000146513.2|SAMN05725772||Escherichia coli||2015C-4290|Pathogen: clinical or host-associated	SRR4115693
PDT000252457.1|SAMN05440271|GCA_002535335.1|Escherichia coli||MOD1-EC6146|Pathogen: environmental/food/other	
PDT000357717.1|SAMEA3468866|GCA_900450215.1|Escherichia coli|O119 : K69(b14) : H18|NCTC9705|Generic	
PDT000359630.1|SAMN08463013|GCA_003357225.1|Escherichia coli||SC401|Microbe	
PDT000325508.1|SAMN09382751||Escherichia coli||PNUSAE014563|Pathogen: clinical or host-associated	SRR7280784
PDT000346237.1|SAMEA3753353|GCA_900480635.1|Escherichia coli||VRES0346|Generic	
PDT000312624.2|SAMN09074612||Escherichia coli O2||PSU-0584|Pathogen: environmental/food/other	SRR7135396
PDT000354903.1|SAMN09725227||Escherichia coli||PSU-0835|Pathogen: environmental/food/other	SRR7613631
PDT000289133.2|SAMN08595463||Escherichia coli||PNUSAE011983|Pathogen: clinical or host-associated	SRR6767327
PDT000161914.2|SAMN06035384||Escherichia coli|Escherichia coli|126116|Pathogen: clinical or host-associated	SRR5033732
PDT000322754.1|SAMN09294993||Escherichia coli|Escherichia coli|337616|Pathogen: environmental/food/other	SRR7249681
PDT000047677.3|SAMN02368940||Escherichia coli|O183|BCW_4211|Pathogen: environmental/food/other	SRR1118435
PDT000317716.1|SAMN09232603||Escherichia coli|Escherichia coli|333021|Pathogen: environmental/food/other	SRR7191554
PDT000143902.2|SAMN05468333||Escherichia coli||PNUSAE003094|Pathogen: clinical or host-associated	SRR4015635
PDT000288547.2|SAMN07446234||Escherichia coli||CFSAN066366|Pathogen: clinical or host-associated	SRR6764091
PDT000081059.1|SAMN03455821|GCA_001262905.1|Escherichia coli|O146|CFSAN026806|Pathogen: clinical or host-associated	
PDT000340785.1|SAMN09470463||Escherichia coli||PSU-0721|Pathogen: environmental/food/other	SRR7466561
PDT000218426.2|SAMN06645884||Escherichia coli||NC_STEC169|Pathogen: environmental/food/other	SRR5680843
PDT000283374.2|SAMN08437776||Escherichia coli||PNUSAE012056|Pathogen: clinical or host-associated	SRR6658351
PDT000233967.2|SAMN07450910||Escherichia coli||PNUSAE008617|Pathogen: clinical or host-associated	SRR5939817
PDT000307846.2|SAMN08964465||Escherichia coli||PNUSAE013254|Pathogen: clinical or host-associated	SRR7050018
PDT000309683.2|SAMN08994077||Escherichia coli||PNUSAE013006|Pathogen: clinical or host-associated	SRR7073419
PDT000103586.2|SAMN04422349||Escherichia coli||CFSAN045107|Pathogen: environmental/food/other	SRR3131261
PDT000279562.2|SAMN08332009||Escherichia coli||PNUSAE011666|Pathogen: clinical or host-associated	SRR6484780
PDT000128670.2|SAMN04913814||Escherichia coli|E. coli O183:H18|PNUSAE002152|Pathogen: clinical or host-associated	SRR3475718
PDT000378631.1|SAMN10075606||Escherichia coli|Escherichia coli|599472|Pathogen: environmental/food/other	SRR7850094
PDT000325457.1|SAMN09382219||Escherichia coli||PNUSAE014494|Pathogen: clinical or host-associated	SRR7280434
PDT000239272.2|SAMN07586326||Escherichia coli||PNUSAE009337|Pathogen: clinical or host-associated	SRR6011642
PDT000336989.1|SAMN09489766||Escherichia coli||PNUSAE014835|Pathogen: clinical or host-associated	SRR7439115
PDT000143263.2|SAMN05464600||Escherichia coli||PNUSAE003765|Pathogen: clinical or host-associated	SRR3997568
PDT000384008.1|SAMN10112197||Escherichia coli||PNUSAE018454|Pathogen: clinical or host-associated	SRR7894967
PDT000300538.1|SAMN08579583|GCA_003018095.1|Escherichia coli||2014C-3338|Pathogen: clinical or host-associated	
PDT000190121.2|SAMN06392801||Escherichia coli||PNUSAE006042|Pathogen: clinical or host-associated	SRR5289397
PDT000225445.2|SAMN07349904||Escherichia coli||PNUSAE008250|Pathogen: clinical or host-associated	SRR5832137
PDT000293492.1|SAMN03384225|GCA_002972255.1|Escherichia coli||HT2012098|Microbe	
PDT000352453.1|SAMN09580050|GCA_003318735.1|Escherichia coli||AVC249|Microbe	
PDT000003774.2|SAMN02442776||Escherichia coli||AZ-TG56219|Pathogen: environmental/food/other	SRR1177568
PDT000346439.1|SAMEA3472090|GCA_900490115.1|Escherichia coli||VREC0279|Generic	
PDT000128788.2|SAMEA3597759||Escherichia coli|||Generic	ERR1055835
PDT000095675.2|SAMN04293279||Escherichia coli|||Pathogen: environmental/food/other	SRR2970136
PDT000372313.1|SAMN09980198||Escherichia coli||FSIS11813489|Pathogen: environmental/food/other	SRR7789438
PDT000306429.2|SAMN08930681||Escherichia coli||FSIS11809113|Pathogen: environmental/food/other	SRR7009026
PDT000346618.1|SAMN07556687|GCA_003292235.1|Escherichia coli||A70|Microbe	
PDT000095817.2|SAMN04293423||Escherichia coli|||Pathogen: environmental/food/other	SRR2970278
PDT000281211.2|SAMN08380136||Escherichia coli||FSIS11706853|Pathogen: environmental/food/other	SRR6497947
PDT000088291.2|SAMEA3268846||Escherichia coli||2011-70-215-2|Generic	ERR769183
PDT000147461.3|SAMN05596482||Escherichia coli||MOD1-EC3614|Pathogen: environmental/food/other	SRR4175543,SRR5181526
PDT000088277.2|SAMEA3268832||Escherichia coli||2011-70-40-9|Generic	ERR769169
PDT000095709.2|SAMN04293314||Escherichia coli|||Pathogen: environmental/food/other	SRR2970170
PDT000040376.3|SAMN02991202||Escherichia coli|E. coli O119:H4||Pathogen: clinical or host-associated	SRR2014895
PDT000137336.2|SAMN05368318||Escherichia coli||03-3458|Pathogen: clinical or host-associated	SRR3793780
PDT000273344.2|SAMN08182193||Escherichia coli|||Pathogen: clinical or host-associated	SRR6388486
PDT000203681.1|SAMN05757736|GCA_002099535.1|Escherichia coli||KCJK2104|Pathogen: environmental/food/other	
PDT000270498.1|SAMN08104589|GCA_002810785.1|Escherichia coli||KCJK6378|Microbe	
PDT000294651.2|SAMN08719213||Escherichia coli||FSIS11808284|Pathogen: environmental/food/other	SRR6843205
PDT000312636.2|SAMN09074635||Escherichia coli O119||PSU-0551|Pathogen: environmental/food/other	SRR7135419
PDT000213916.2|SAMN07149970||Escherichia coli||PNUSAE007153|Pathogen: clinical or host-associated	SRR5632757
PDT000298484.2|SAMN08796844||Escherichia coli||PNUSAE012755|Pathogen: clinical or host-associated	SRR6899372
PDT000357267.1|SAMN09763710||Escherichia coli||PNUSAE016428|Pathogen: clinical or host-associated	SRR7641523
PDT000085635.2|SAMN03785433||Escherichia coli|E. coli O119:Pending|PNUSAE000802|Pathogen: clinical or host-associated	SRR2550382
PDT000145396.2|SAMN05604844||Escherichia coli||PNUSAE003905|Pathogen: clinical or host-associated	SRR4054784
PDT000069898.2|SAMN03793101||Escherichia coli|E. coli O119:Pending|PNUSAE000807|Pathogen: clinical or host-associated	SRR2102938
PDT000144453.2|SAMN05525318||Escherichia coli||PNUSAE003919|Pathogen: clinical or host-associated	SRR4032922
PDT000163015.3|SAMN05990967||Escherichia coli||PNUSAE004874|Pathogen: clinical or host-associated	SRR5054511
PDT000271277.2|SAMN08152989||Escherichia coli||PNUSAE011270|Pathogen: clinical or host-associated	SRR6371921
PDT000372100.1|SAMN09979474||Escherichia coli||PNUSAE017568|Pathogen: clinical or host-associated	SRR7786784
PDT000247443.2|SAMN07717281||Escherichia coli||PNUSAE009843|Pathogen: clinical or host-associated	SRR6129456
PDT000040397.3|SAMN02991237||Escherichia coli|||Pathogen: clinical or host-associated	SRR2015137
PDT000251778.1|SAMN05468025|GCA_002518255.1|Escherichia coli||MOD1-EC5768|Pathogen: environmental/food/other	
PDT000011193.2|SAMN02471326|GCA_000340275.1|Escherichia coli SEPT362||SEPT362|Generic	
PDT000190871.1|SAMN06344815|GCA_002009315.1|Escherichia coli|||Pathogen: clinical or host-associated	
PDT000128849.2|SAMEA3597820||Escherichia coli|||Generic	ERR1055896
PDT000386723.1|SAMN10142508||Escherichia coli||FSIS11814323|Pathogen: environmental/food/other	SRR7940164
PDT000241774.1|SAMN07624458|GCA_002307595.1|Escherichia coli||N56041|Pathogen: environmental/food/other	
PDT000306655.2|SAMN08902772||Escherichia coli O158||PSU-0564|Pathogen: environmental/food/other	SRR7011955
PDT000306673.2|SAMN08902781||Escherichia coli O2||PSU-0562|Pathogen: environmental/food/other	SRR7012002
PDT000286091.1|SAMN05860608|GCA_002918005.1|Escherichia coli||NA1002|Pathogen: environmental/food/other	
PDT000046601.1|SAMN03256224|GCA_000812365.1|Escherichia coli||EC7|Microbe	
PDT000158799.2|SAMN06015115||Shigella sonnei|Shigella sonnei|254619|Pathogen: clinical or host-associated	SRR5018105
PDT000025499.2|SAMN02628598||Escherichia coli||AZ-TG73375|Pathogen: environmental/food/other	SRR1220726
PDT000298016.1|SAMN07983321|GCA_003008815.1|Escherichia coli||sc14-203|Microbe	
PDT000252449.1|SAMN04881291|GCA_002535165.1|Escherichia coli||MOD1-EC6214|Pathogen: environmental/food/other	
PDT000274101.2|SAMN08226266||Escherichia coli||FSIS11706353|Pathogen: environmental/food/other	SRR6412406
PDT000352432.1|SAMN09579987|GCA_003318345.1|Escherichia coli||AVC96|Microbe	
PDT000251388.1|SAMN04993163|GCA_002510345.1|Escherichia coli||MOD1-EC6541|Pathogen: environmental/food/other	
PDT000250183.1|SAMN04993080|GCA_002485845.1|Escherichia coli||MOD1-EC6461|Pathogen: environmental/food/other	
